,confirmed_death,confirmed_cases,date,state
880,0,19,2020-03-30,ap
881,1,11,2020-03-30,br
882,0,8,2020-03-30,ch
883,0,7,2020-03-30,ct
884,2,53,2020-03-30,dl
885,0,5,2020-03-30,ga
886,5,58,2020-03-30,gj
887,1,3,2020-03-30,hp
888,0,33,2020-03-30,hr
889,2,31,2020-03-30,jk
890,3,80,2020-03-30,ka
891,1,194,2020-03-30,kl
892,0,13,2020-03-30,la
893,8,193,2020-03-30,mh
894,0,1,2020-03-30,mn
895,2,33,2020-03-30,mp
896,0,1,2020-03-30,mz
897,0,3,2020-03-30,or
898,1,38,2020-03-30,pb
899,0,1,2020-03-30,py
900,0,57,2020-03-30,rj
901,1,69,2020-03-30,tg
902,1,50,2020-03-30,tn
903,0,75,2020-03-30,up
904,0,7,2020-03-30,ut
905,1,19,2020-03-30,wb
906,0,9,2020-03-30,an
907,0,23,2020-03-30,ap
908,1,15,2020-03-30,br
909,0,8,2020-03-30,ch
910,0,7,2020-03-30,ct
911,2,87,2020-03-30,dl
912,0,5,2020-03-30,ga
913,6,69,2020-03-30,gj
914,1,3,2020-03-30,hp
915,0,36,2020-03-30,hr
916,2,48,2020-03-30,jk
917,3,83,2020-03-30,ka
918,1,202,2020-03-30,kl
919,0,13,2020-03-30,la
920,8,198,2020-03-30,mh
921,0,1,2020-03-30,mn
922,3,47,2020-03-30,mp
923,0,1,2020-03-30,mz
924,0,3,2020-03-30,or
925,1,38,2020-03-30,pb
926,0,1,2020-03-30,py
927,0,59,2020-03-30,rj
928,1,71,2020-03-30,tg
929,1,67,2020-03-30,tn
930,0,82,2020-03-30,up
931,0,7,2020-03-30,ut
932,1,22,2020-03-30,wb
933,0,10,2020-03-31,an
934,0,40,2020-03-31,ap
935,1,15,2020-03-31,br
936,0,13,2020-03-31,ch
937,0,8,2020-03-31,ct
938,2,97,2020-03-31,dl
939,0,5,2020-03-31,ga
940,6,73,2020-03-31,gj
941,1,3,2020-03-31,hp
942,0,40,2020-03-31,hr
943,2,54,2020-03-31,jk
944,3,83,2020-03-31,ka
945,1,234,2020-03-31,kl
946,0,13,2020-03-31,la
947,9,216,2020-03-31,mh
948,0,1,2020-03-31,mn
949,3,47,2020-03-31,mp
950,0,1,2020-03-31,mz
951,0,3,2020-03-31,or
952,3,41,2020-03-31,pb
953,0,1,2020-03-31,py
954,0,74,2020-03-31,rj
955,1,79,2020-03-31,tg
956,1,74,2020-03-31,tn
957,0,101,2020-03-31,up
958,0,7,2020-03-31,ut
959,2,26,2020-03-31,wb
960,0,10,2020-04-01,an
961,0,83,2020-04-01,ap
962,1,23,2020-04-01,br
963,0,13,2020-04-01,ch
964,0,9,2020-04-01,ct
965,2,120,2020-04-01,dl
966,0,5,2020-04-01,ga
967,6,74,2020-04-01,gj
968,1,3,2020-04-01,hp
969,0,43,2020-04-01,hr
970,2,55,2020-04-01,jk
971,3,101,2020-04-01,ka
972,2,241,2020-04-01,kl
973,0,13,2020-04-01,la
974,9,302,2020-04-01,mh
975,0,1,2020-04-01,mn
976,3,47,2020-04-01,mp
977,0,1,2020-04-01,mz
978,0,4,2020-04-01,or
979,3,41,2020-04-01,pb
980,0,1,2020-04-01,py
981,0,93,2020-04-01,rj
982,3,94,2020-04-01,tg
983,1,124,2020-04-01,tn
984,0,103,2020-04-01,up
985,0,7,2020-04-01,ut
986,2,26,2020-04-01,wb
987,0,10,2020-04-01,an
988,0,83,2020-04-01,ap
989,0,1,2020-04-01,as
990,1,23,2020-04-01,br
991,0,16,2020-04-01,ch
992,0,9,2020-04-01,ct
993,2,152,2020-04-01,dl
994,0,5,2020-04-01,ga
995,6,82,2020-04-01,gj
996,1,3,2020-04-01,hp
997,0,43,2020-04-01,hr
998,0,1,2020-04-01,jh
999,2,62,2020-04-01,jk
1000,3,101,2020-04-01,ka
1001,2,241,2020-04-01,kl
1002,0,13,2020-04-01,la
1003,9,302,2020-04-01,mh
1004,0,1,2020-04-01,mn
1005,3,66,2020-04-01,mp
1006,0,1,2020-04-01,mz
1007,0,4,2020-04-01,or
1008,3,42,2020-04-01,pb
1009,0,3,2020-04-01,py
1010,0,93,2020-04-01,rj
1011,3,96,2020-04-01,tg
1012,1,234,2020-04-01,tn
1013,2,103,2020-04-01,up
1014,0,7,2020-04-01,ut
1015,3,37,2020-04-01,wb
1016,0,10,2020-04-02,an
1017,1,86,2020-04-02,ap
1018,0,1,2020-04-02,as
1019,1,23,2020-04-02,br
1020,0,16,2020-04-02,ch
1021,0,9,2020-04-02,ct
1022,2,152,2020-04-02,dl
1023,0,5,2020-04-02,ga
1024,6,82,2020-04-02,gj
1025,1,3,2020-04-02,hp
1026,0,43,2020-04-02,hr
1027,0,1,2020-04-02,jh
1028,2,62,2020-04-02,jk
1029,3,110,2020-04-02,ka
1030,2,265,2020-04-02,kl
1031,0,13,2020-04-02,la
1032,13,335,2020-04-02,mh
1033,0,1,2020-04-02,mn
1034,6,99,2020-04-02,mp
1035,0,1,2020-04-02,mz
1036,0,4,2020-04-02,or
1037,4,46,2020-04-02,pb
1038,0,3,2020-04-02,py
1039,0,108,2020-04-02,rj
1040,3,96,2020-04-02,tg
1041,1,234,2020-04-02,tn
1042,2,113,2020-04-02,up
1043,0,7,2020-04-02,ut
1044,3,37,2020-04-02,wb
1045,0,10,2020-04-02,an
1046,1,86,2020-04-02,ap
1047,0,5,2020-04-02,as
1048,1,24,2020-04-02,br
1049,0,16,2020-04-02,ch
1050,0,9,2020-04-02,ct
1051,4,219,2020-04-02,dl
1052,0,5,2020-04-02,ga
1053,7,87,2020-04-02,gj
1054,1,3,2020-04-02,hp
1055,0,43,2020-04-02,hr
1056,0,1,2020-04-02,jh
1057,2,62,2020-04-02,jk
1058,3,110,2020-04-02,ka
1059,2,265,2020-04-02,kl
1060,0,13,2020-04-02,la
1061,13,335,2020-04-02,mh
1062,0,1,2020-04-02,mn
1063,6,99,2020-04-02,mp
1064,0,1,2020-04-02,mz
1065,0,4,2020-04-02,or
1066,4,46,2020-04-02,pb
1067,0,3,2020-04-02,py
1068,0,108,2020-04-02,rj
1069,3,107,2020-04-02,tg
1070,1,234,2020-04-02,tn
1071,2,113,2020-04-02,up
1072,0,7,2020-04-02,ut
1073,3,53,2020-04-02,wb
1074,0,10,2020-04-03,an
1075,1,132,2020-04-03,ap
1076,0,1,2020-04-03,ar
1077,0,16,2020-04-03,as
1078,1,24,2020-04-03,br
1079,0,18,2020-04-03,ch
1080,0,9,2020-04-03,ct
1081,4,219,2020-04-03,dl
1082,0,6,2020-04-03,ga
1083,7,87,2020-04-03,gj
1084,1,6,2020-04-03,hp
1085,0,43,2020-04-03,hr
1086,0,2,2020-04-03,jh
1087,2,70,2020-04-03,jk
1088,3,124,2020-04-03,ka
1089,2,286,2020-04-03,kl
1090,0,14,2020-04-03,la
1091,16,335,2020-04-03,mh
1092,0,2,2020-04-03,mn
1093,6,99,2020-04-03,mp
1094,0,1,2020-04-03,mz
1095,0,5,2020-04-03,or
1096,4,46,2020-04-03,pb
1097,0,3,2020-04-03,py
1098,0,133,2020-04-03,rj
1099,3,107,2020-04-03,tg
1100,1,309,2020-04-03,tn
1101,2,113,2020-04-03,up
1102,0,10,2020-04-03,ut
1103,3,53,2020-04-03,wb
1104,0,10,2020-04-03,an
1105,1,132,2020-04-03,ap
1106,0,1,2020-04-03,ar
1107,0,16,2020-04-03,as
1108,1,29,2020-04-03,br
1109,0,18,2020-04-03,ch
1110,0,9,2020-04-03,ct
1111,4,219,2020-04-03,dl
1112,0,6,2020-04-03,ga
1113,8,95,2020-04-03,gj
1114,1,6,2020-04-03,hp
1115,0,49,2020-04-03,hr
1116,0,2,2020-04-03,jh
1117,2,75,2020-04-03,jk
1118,3,124,2020-04-03,ka
1119,2,286,2020-04-03,kl
1120,0,14,2020-04-03,la
1121,16,335,2020-04-03,mh
1122,0,2,2020-04-03,mn
1123,6,104,2020-04-03,mp
1124,0,1,2020-04-03,mz
1125,0,5,2020-04-03,or
1126,5,48,2020-04-03,pb
1127,0,5,2020-04-03,py
1128,0,167,2020-04-03,rj
1129,7,158,2020-04-03,tg
1130,1,309,2020-04-03,tn
1131,2,172,2020-04-03,up
1132,0,10,2020-04-03,ut
1133,3,63,2020-04-03,wb
1134,0,10,2020-04-04,an
1135,1,161,2020-04-04,ap
1136,0,1,2020-04-04,ar
1137,0,24,2020-04-04,as
1138,1,29,2020-04-04,br
1139,0,18,2020-04-04,ch
1140,0,9,2020-04-04,ct
1141,6,386,2020-04-04,dl
1142,0,6,2020-04-04,ga
1143,9,95,2020-04-04,gj
1144,1,6,2020-04-04,hp
1145,0,49,2020-04-04,hr
1146,0,2,2020-04-04,jh
1147,2,75,2020-04-04,jk
1148,3,128,2020-04-04,ka
1149,2,295,2020-04-04,kl
1150,0,14,2020-04-04,la
1151,19,423,2020-04-04,mh
1152,0,2,2020-04-04,mn
1153,6,104,2020-04-04,mp
1154,0,1,2020-04-04,mz
1155,0,5,2020-04-04,or
1156,5,53,2020-04-04,pb
1157,0,5,2020-04-04,py
1158,0,179,2020-04-04,rj
1159,7,158,2020-04-04,tg
1160,1,411,2020-04-04,tn
1161,2,174,2020-04-04,up
1162,0,16,2020-04-04,ut
1163,3,63,2020-04-04,wb
1164,0,10,2020-04-04,an
1165,1,161,2020-04-04,ap
1166,0,1,2020-04-04,ar
1167,0,24,2020-04-04,as
1168,1,30,2020-04-04,br
1169,0,18,2020-04-04,ch
1170,0,9,2020-04-04,ct
1171,6,445,2020-04-04,dl
1172,0,7,2020-04-04,ga
1173,10,105,2020-04-04,gj
1174,1,6,2020-04-04,hp
1175,0,49,2020-04-04,hr
1176,0,2,2020-04-04,jh
1177,2,75,2020-04-04,jk
1178,3,128,2020-04-04,ka
1179,2,295,2020-04-04,kl
1180,0,14,2020-04-04,la
1181,24,490,2020-04-04,mh
1182,0,2,2020-04-04,mn
1183,6,104,2020-04-04,mp
1184,0,1,2020-04-04,mz
1185,0,5,2020-04-04,or
1186,5,57,2020-04-04,pb
1187,0,5,2020-04-04,py
1188,0,200,2020-04-04,rj
1189,7,159,2020-04-04,tg
1190,2,411,2020-04-04,tn
1191,2,174,2020-04-04,up
1192,0,16,2020-04-04,ut
1193,3,69,2020-04-04,wb
1194,0,10,2020-04-05,an
1195,1,161,2020-04-05,ap
1196,0,1,2020-04-05,ar
1197,0,24,2020-04-05,as
1198,1,30,2020-04-05,br
1199,0,18,2020-04-05,ch
1200,0,9,2020-04-05,ct
1201,6,445,2020-04-05,dl
1202,0,7,2020-04-05,ga
1203,10,105,2020-04-05,gj
1204,1,6,2020-04-05,hp
1205,0,49,2020-04-05,hr
1206,0,2,2020-04-05,jh
1207,2,92,2020-04-05,jk
1208,4,144,2020-04-05,ka
1209,2,306,2020-04-05,kl
1210,0,14,2020-04-05,la
1211,24,490,2020-04-05,mh
1212,0,2,2020-04-05,mn
1213,6,104,2020-04-05,mp
1214,0,1,2020-04-05,mz
1215,0,20,2020-04-05,or
1216,5,57,2020-04-05,pb
1217,0,5,2020-04-05,py
1218,0,200,2020-04-05,rj
1219,7,269,2020-04-05,tg
1220,3,485,2020-04-05,tn
1221,2,227,2020-04-05,up
1222,0,22,2020-04-05,ut
1223,3,69,2020-04-05,wb
1224,0,10,2020-04-05,an
1225,1,190,2020-04-05,ap
1226,0,1,2020-04-05,ar
1227,0,26,2020-04-05,as
1228,1,30,2020-04-05,br
1229,0,18,2020-04-05,ch
1230,0,9,2020-04-05,ct
1231,7,503,2020-04-05,dl
1232,0,7,2020-04-05,ga
1233,11,122,2020-04-05,gj
1234,1,6,2020-04-05,hp
1235,1,59,2020-04-05,hr
1236,0,3,2020-04-05,jh
1237,2,106,2020-04-05,jk
1238,4,144,2020-04-05,ka
1239,2,306,2020-04-05,kl
1240,0,14,2020-04-05,la
1241,24,490,2020-04-05,mh
1242,0,2,2020-04-05,mn
1243,9,165,2020-04-05,mp
1244,0,1,2020-04-05,mz
1245,0,20,2020-04-05,or
1246,5,57,2020-04-05,pb
1247,0,5,2020-04-05,py
1248,0,200,2020-04-05,rj
1249,7,269,2020-04-05,tg
1250,3,485,2020-04-05,tn
1251,2,227,2020-04-05,up
1252,0,22,2020-04-05,ut
1253,3,80,2020-04-05,wb
1254,0,10,2020-04-06,an
1255,3,226,2020-04-06,ap
1256,0,1,2020-04-06,ar
1257,0,26,2020-04-06,as
1258,1,30,2020-04-06,br
1259,0,18,2020-04-06,ch
1260,0,9,2020-04-06,ct
1261,7,503,2020-04-06,dl
1262,0,7,2020-04-06,ga
1263,11,122,2020-04-06,gj
1264,1,13,2020-04-06,hp
1265,1,84,2020-04-06,hr
1266,0,3,2020-04-06,jh
1267,2,106,2020-04-06,jk
1268,4,151,2020-04-06,ka
1269,2,314,2020-04-06,kl
1270,0,14,2020-04-06,la
1271,45,690,2020-04-06,mh
1272,0,2,2020-04-06,mn
1273,9,165,2020-04-06,mp
1274,0,1,2020-04-06,mz
1275,0,21,2020-04-06,or
1276,6,68,2020-04-06,pb
1277,0,5,2020-04-06,py
1278,0,253,2020-04-06,rj
1279,7,321,2020-04-06,tg
1280,5,571,2020-04-06,tn
1281,2,227,2020-04-06,up
1282,0,26,2020-04-06,ut
1283,3,80,2020-04-06,wb
1284,0,10,2020-04-06,an
1285,3,226,2020-04-06,ap
1286,0,1,2020-04-06,ar
1287,0,26,2020-04-06,as
1288,1,32,2020-04-06,br
1289,0,18,2020-04-06,ch
1290,0,10,2020-04-06,ct
1291,7,523,2020-04-06,dl
1292,0,7,2020-04-06,ga
1293,12,144,2020-04-06,gj
1294,1,13,2020-04-06,hp
1295,1,84,2020-04-06,hr
1296,0,4,2020-04-06,jh
1297,2,109,2020-04-06,jk
1298,4,151,2020-04-06,ka
1299,2,314,2020-04-06,kl
1300,0,14,2020-04-06,la
1301,45,748,2020-04-06,mh
1302,0,2,2020-04-06,mn
1303,9,165,2020-04-06,mp
1304,0,1,2020-04-06,mz
1305,0,21,2020-04-06,or
1306,6,76,2020-04-06,pb
1307,0,5,2020-04-06,py
1308,0,274,2020-04-06,rj
1309,7,321,2020-04-06,tg
1310,5,571,2020-04-06,tn
1311,3,305,2020-04-06,up
1312,0,26,2020-04-06,ut
1313,3,80,2020-04-06,wb
1314,0,10,2020-04-07,an
1315,3,266,2020-04-07,ap
1316,0,1,2020-04-07,ar
1317,0,26,2020-04-07,as
1318,1,32,2020-04-07,br
1319,0,18,2020-04-07,ch
1320,0,10,2020-04-07,ct
1321,7,523,2020-04-07,dl
1322,0,7,2020-04-07,ga
1323,12,144,2020-04-07,gj
1324,1,13,2020-04-07,hp
1325,1,90,2020-04-07,hr
1326,0,4,2020-04-07,jh
1327,2,109,2020-04-07,jk
1328,4,151,2020-04-07,ka
1329,2,327,2020-04-07,kl
1330,0,14,2020-04-07,la
1331,45,748,2020-04-07,mh
1332,0,2,2020-04-07,mn
1333,9,165,2020-04-07,mp
1334,0,1,2020-04-07,mz
1335,0,21,2020-04-07,or
1336,6,76,2020-04-07,pb
1337,0,5,2020-04-07,py
1338,3,288,2020-04-07,rj
1339,7,321,2020-04-07,tg
1340,5,621,2020-04-07,tn
1341,0,1,2020-04-07,tr
1342,3,305,2020-04-07,up
1343,0,31,2020-04-07,ut
1344,3,91,2020-04-07,wb
1345,0,10,2020-04-07,an
1346,3,266,2020-04-07,ap
1347,0,1,2020-04-07,ar
1348,0,26,2020-04-07,as
1349,1,32,2020-04-07,br
1350,0,18,2020-04-07,ch
1351,0,10,2020-04-07,ct
1352,7,576,2020-04-07,dl
1353,0,7,2020-04-07,ga
1354,13,165,2020-04-07,gj
1355,1,13,2020-04-07,hp
1356,1,90,2020-04-07,hr
1357,0,4,2020-04-07,jh
1358,2,116,2020-04-07,jk
1359,4,175,2020-04-07,ka
1360,2,327,2020-04-07,kl
1361,0,14,2020-04-07,la
1362,48,868,2020-04-07,mh
1363,0,2,2020-04-07,mn
1364,13,229,2020-04-07,mp
1365,0,1,2020-04-07,mz
1366,1,42,2020-04-07,or
1367,7,91,2020-04-07,pb
1368,0,5,2020-04-07,py
1369,3,288,2020-04-07,rj
1370,7,364,2020-04-07,tg
1371,5,621,2020-04-07,tn
1372,0,1,2020-04-07,tr
1373,3,305,2020-04-07,up
1374,0,31,2020-04-07,ut
1375,3,91,2020-04-07,wb
1376,0,10,2020-04-08,an
1377,4,305,2020-04-08,ap
1378,0,1,2020-04-08,ar
1379,0,27,2020-04-08,as
1380,1,38,2020-04-08,br
1381,0,18,2020-04-08,ch
1382,0,10,2020-04-08,ct
1383,9,576,2020-04-08,dl
1384,0,7,2020-04-08,ga
1385,13,165,2020-04-08,gj
1386,1,18,2020-04-08,hp
1387,3,147,2020-04-08,hr
1388,0,4,2020-04-08,jh
1389,2,116,2020-04-08,jk
1390,4,175,2020-04-08,ka
1391,2,336,2020-04-08,kl
1392,0,14,2020-04-08,la
1393,64,1018,2020-04-08,mh
1394,0,2,2020-04-08,mn
1395,13,229,2020-04-08,mp
1396,0,1,2020-04-08,mz
1397,1,42,2020-04-08,or
1398,7,91,2020-04-08,pb
1399,0,5,2020-04-08,py
1400,3,328,2020-04-08,rj
1401,7,364,2020-04-08,tg
1402,7,690,2020-04-08,tn
1403,0,1,2020-04-08,tr
1404,3,326,2020-04-08,up
1405,0,31,2020-04-08,ut
1406,5,99,2020-04-08,wb
1407,0,10,2020-04-08,an
1408,4,305,2020-04-08,ap
1409,0,1,2020-04-08,ar
1410,0,27,2020-04-08,as
1411,1,38,2020-04-08,br
1412,0,18,2020-04-08,ch
1413,0,10,2020-04-08,ct
1414,9,576,2020-04-08,dl
1415,0,7,2020-04-08,ga
1416,13,165,2020-04-08,gj
1417,1,18,2020-04-08,hp
1418,3,147,2020-04-08,hr
1419,0,4,2020-04-08,jh
1420,2,116,2020-04-08,jk
1421,4,175,2020-04-08,ka
1422,2,336,2020-04-08,kl
1423,0,14,2020-04-08,la
1424,64,1018,2020-04-08,mh
1425,0,2,2020-04-08,mn
1426,13,229,2020-04-08,mp
1427,0,1,2020-04-08,mz
1428,1,42,2020-04-08,or
1429,7,91,2020-04-08,pb
1430,0,5,2020-04-08,py
1431,3,328,2020-04-08,rj
1432,7,427,2020-04-08,tg
1433,7,690,2020-04-08,tn
1434,0,1,2020-04-08,tr
1435,3,343,2020-04-08,up
1436,0,31,2020-04-08,ut
1437,5,99,2020-04-08,wb
1438,0,11,2020-04-09,an
1439,4,348,2020-04-09,ap
1440,0,1,2020-04-09,ar
1441,0,28,2020-04-09,as
1442,1,38,2020-04-09,br
1443,0,18,2020-04-09,ch
1444,0,10,2020-04-09,ct
1445,9,669,2020-04-09,dl
1446,0,7,2020-04-09,ga
1447,16,179,2020-04-09,gj
1448,1,18,2020-04-09,hp
1449,3,147,2020-04-09,hr
1450,0,4,2020-04-09,jh
1451,4,158,2020-04-09,jk
1452,5,181,2020-04-09,ka
1453,2,345,2020-04-09,kl
1454,0,14,2020-04-09,la
1455,72,1135,2020-04-09,mh
1456,0,1,2020-04-09,mn
1457,13,229,2020-04-09,mp
1458,0,1,2020-04-09,mz
1459,1,42,2020-04-09,or
1460,8,101,2020-04-09,pb
1461,0,5,2020-04-09,py
1462,3,381,2020-04-09,rj
1463,7,427,2020-04-09,tg
1464,8,738,2020-04-09,tn
1465,0,1,2020-04-09,tr
1466,4,361,2020-04-09,up
1467,0,33,2020-04-09,ut
1468,5,103,2020-04-09,wb
1469,0,11,2020-04-09,an
1470,4,348,2020-04-09,ap
1471,0,1,2020-04-09,ar
1472,0,28,2020-04-09,as
1473,1,39,2020-04-09,br
1474,0,18,2020-04-09,ch
1475,0,10,2020-04-09,ct
1476,9,669,2020-04-09,dl
1477,0,7,2020-04-09,ga
1478,16,179,2020-04-09,gj
1479,1,18,2020-04-09,hp
1480,3,169,2020-04-09,hr
1481,0,13,2020-04-09,jh
1482,4,158,2020-04-09,jk
1483,5,181,2020-04-09,ka
1484,2,345,2020-04-09,kl
1485,0,14,2020-04-09,la
1486,72,1135,2020-04-09,mh
1487,0,2,2020-04-09,mn
1488,16,259,2020-04-09,mp
1489,0,1,2020-04-09,mz
1490,1,42,2020-04-09,or
1491,8,101,2020-04-09,pb
1492,0,5,2020-04-09,py
1493,3,383,2020-04-09,rj
1494,7,442,2020-04-09,tg
1495,8,738,2020-04-09,tn
1496,0,1,2020-04-09,tr
1497,4,410,2020-04-09,up
1498,0,35,2020-04-09,ut
1499,5,103,2020-04-09,wb
1500,0,11,2020-04-10,an
1501,4,348,2020-04-10,ap
1502,0,1,2020-04-10,ar
1503,0,29,2020-04-10,as
1504,1,39,2020-04-10,br
1505,0,18,2020-04-10,ch
1506,0,10,2020-04-10,ct
1507,12,720,2020-04-10,dl
1508,0,7,2020-04-10,ga
1509,17,241,2020-04-10,gj
1510,1,18,2020-04-10,hp
1511,3,169,2020-04-10,hr
1512,1,13,2020-04-10,jh
1513,4,158,2020-04-10,jk
1514,5,181,2020-04-10,ka
1515,2,357,2020-04-10,kl
1516,0,15,2020-04-10,la
1517,97,1364,2020-04-10,mh
1518,0,2,2020-04-10,mn
1519,16,259,2020-04-10,mp
1520,0,1,2020-04-10,mz
1521,1,44,2020-04-10,or
1522,8,101,2020-04-10,pb
1523,0,5,2020-04-10,py
1524,3,463,2020-04-10,rj
1525,7,442,2020-04-10,tg
1526,8,834,2020-04-10,tn
1527,0,1,2020-04-10,tr
1528,4,410,2020-04-10,up
1529,0,35,2020-04-10,ut
1530,5,116,2020-04-10,wb
1531,0,11,2020-04-10,an
1532,6,363,2020-04-10,ap
1533,0,1,2020-04-10,ar
1534,0,29,2020-04-10,as
1535,1,60,2020-04-10,br
1536,0,18,2020-04-10,ch
1537,0,10,2020-04-10,ct
1538,13,898,2020-04-10,dl
1539,0,7,2020-04-10,ga
1540,17,241,2020-04-10,gj
1541,1,28,2020-04-10,hp
1542,3,169,2020-04-10,hr
1543,1,13,2020-04-10,jh
1544,4,184,2020-04-10,jk
1545,6,197,2020-04-10,ka
1546,2,357,2020-04-10,kl
1547,0,15,2020-04-10,la
1548,97,1364,2020-04-10,mh
1549,0,2,2020-04-10,mn
1550,16,259,2020-04-10,mp
1551,0,1,2020-04-10,mz
1552,1,44,2020-04-10,or
1553,11,132,2020-04-10,pb
1554,0,5,2020-04-10,py
1555,3,463,2020-04-10,rj
1556,7,473,2020-04-10,tg
1557,8,834,2020-04-10,tn
1558,0,1,2020-04-10,tr
1559,4,431,2020-04-10,up
1560,0,35,2020-04-10,ut
1561,5,116,2020-04-10,wb
1562,0,11,2020-04-11,an
1563,6,363,2020-04-11,ap
1564,0,1,2020-04-11,ar
1565,1,29,2020-04-11,as
1566,1,60,2020-04-11,br
1567,0,18,2020-04-11,ch
1568,0,18,2020-04-11,ct
1569,13,903,2020-04-11,dl
1570,0,7,2020-04-11,ga
1571,19,308,2020-04-11,gj
1572,1,28,2020-04-11,hp
1573,3,177,2020-04-11,hr
1574,1,14,2020-04-11,jh
1575,4,207,2020-04-11,jk
1576,6,207,2020-04-11,ka
1577,2,364,2020-04-11,kl
1578,0,15,2020-04-11,la
1579,110,1574,2020-04-11,mh
1580,0,2,2020-04-11,mn
1581,33,435,2020-04-11,mp
1582,0,1,2020-04-11,mz
1583,1,48,2020-04-11,or
1584,11,132,2020-04-11,pb
1585,0,5,2020-04-11,py
1586,3,553,2020-04-11,rj
1587,7,473,2020-04-11,tg
1588,8,911,2020-04-11,tn
1589,0,1,2020-04-11,tr
1590,4,431,2020-04-11,up
1591,0,35,2020-04-11,ut
1592,5,116,2020-04-11,wb
1593,0,11,2020-04-11,an
1594,6,381,2020-04-11,ap
1595,0,1,2020-04-11,ar
1596,1,29,2020-04-11,as
1597,1,60,2020-04-11,br
1598,0,18,2020-04-11,ch
1599,0,18,2020-04-11,ct
1600,14,903,2020-04-11,dl
1601,0,7,2020-04-11,ga
1602,19,308,2020-04-11,gj
1603,1,28,2020-04-11,hp
1604,3,177,2020-04-11,hr
1605,1,17,2020-04-11,jh
1606,4,207,2020-04-11,jk
1607,6,214,2020-04-11,ka
1608,2,364,2020-04-11,kl
1609,0,15,2020-04-11,la
1610,110,1574,2020-04-11,mh
1611,0,2,2020-04-11,mn
1612,33,443,2020-04-11,mp
1613,0,1,2020-04-11,mz
1614,1,48,2020-04-11,or
1615,11,132,2020-04-11,pb
1616,0,7,2020-04-11,py
1617,3,553,2020-04-11,rj
1618,9,504,2020-04-11,tg
1619,8,911,2020-04-11,tn
1620,0,2,2020-04-11,tr
1621,4,433,2020-04-11,up
1622,0,35,2020-04-11,ut
1623,5,126,2020-04-11,wb
1624,0,11,2020-04-12,an
1625,6,381,2020-04-12,ap
1626,0,1,2020-04-12,ar
1627,1,29,2020-04-12,as
1628,1,63,2020-04-12,br
1629,0,19,2020-04-12,ch
1630,0,18,2020-04-12,ct
1631,19,1069,2020-04-12,dl
1632,0,7,2020-04-12,ga
1633,22,432,2020-04-12,gj
1634,1,32,2020-04-12,hp
1635,3,177,2020-04-12,hr
1636,1,17,2020-04-12,jh
1637,4,207,2020-04-12,jk
1638,6,214,2020-04-12,ka
1639,2,364,2020-04-12,kl
1640,0,15,2020-04-12,la
1641,127,1761,2020-04-12,mh
1642,0,2,2020-04-12,mn
1643,36,532,2020-04-12,mp
1644,0,1,2020-04-12,mz
1645,1,50,2020-04-12,or
1646,11,151,2020-04-12,pb
1647,0,7,2020-04-12,py
1648,3,700,2020-04-12,rj
1649,9,504,2020-04-12,tg
1650,10,969,2020-04-12,tn
1651,0,2,2020-04-12,tr
1652,5,452,2020-04-12,up
1653,0,35,2020-04-12,ut
1654,5,134,2020-04-12,wb
1655,0,11,2020-04-12,an
1656,6,381,2020-04-12,ap
1657,0,1,2020-04-12,ar
1658,1,29,2020-04-12,as
1659,1,64,2020-04-12,br
1660,0,19,2020-04-12,ch
1661,0,25,2020-04-12,ct
1662,19,1069,2020-04-12,dl
1663,0,7,2020-04-12,ga
1664,22,432,2020-04-12,gj
1665,1,32,2020-04-12,hp
1666,3,185,2020-04-12,hr
1667,1,17,2020-04-12,jh
1668,4,224,2020-04-12,jk
1669,6,226,2020-04-12,ka
1670,2,374,2020-04-12,kl
1671,0,15,2020-04-12,la
1672,127,1761,2020-04-12,mh
1673,0,2,2020-04-12,mn
1674,36,564,2020-04-12,mp
1675,0,1,2020-04-12,mz
1676,1,54,2020-04-12,or
1677,11,151,2020-04-12,pb
1678,0,7,2020-04-12,py
1679,3,700,2020-04-12,rj
1680,9,504,2020-04-12,tg
1681,10,969,2020-04-12,tn
1682,0,2,2020-04-12,tr
1683,5,452,2020-04-12,up
1684,0,35,2020-04-12,ut
1685,5,134,2020-04-12,wb
1686,0,11,2020-04-13,an
1687,7,427,2020-04-13,ap
1688,0,1,2020-04-13,ar
1689,1,29,2020-04-13,as
1690,1,64,2020-04-13,br
1691,0,21,2020-04-13,ch
1692,0,31,2020-04-13,ct
1693,24,1154,2020-04-13,dl
1694,0,7,2020-04-13,ga
1695,25,516,2020-04-13,gj
1696,1,32,2020-04-13,hp
1697,3,185,2020-04-13,hr
1698,2,19,2020-04-13,jh
1699,4,245,2020-04-13,jk
1700,6,232,2020-04-13,ka
1701,2,376,2020-04-13,kl
1702,0,15,2020-04-13,la
1703,149,1985,2020-04-13,mh
1704,0,2,2020-04-13,mn
1705,36,564,2020-04-13,mp
1706,0,1,2020-04-13,mz
1707,1,54,2020-04-13,or
1708,11,151,2020-04-13,pb
1709,0,7,2020-04-13,py
1710,3,804,2020-04-13,rj
1711,9,504,2020-04-13,tg
1712,11,1043,2020-04-13,tn
1713,0,2,2020-04-13,tr
1714,5,483,2020-04-13,up
1715,0,35,2020-04-13,ut
1716,7,152,2020-04-13,wb
1717,0,11,2020-04-13,an
1718,7,432,2020-04-13,ap
